model,family,params_b,benchmark,strategy,seed,correct,numeric_present,rel_error,elapsed_sec,in_tokens,out_tokens,output
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.254,70,17,"To classify the sentiment of the sentence as ""positive"" or ""negative"", I"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.26,87,17,"The sentiment of the sentence is ""positive"". 

The word ""eye-opener"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.258,88,17,"The sentiment of the sentence is ""positive"". 

The sentence is praising the movie"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.258,83,17,"The sentiment of the sentence can be classified as follows:

- The word ""too"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.256,96,17,"The sentiment of the sentence is ""positive"".

Here's why:

- The sentence"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.257,84,17,To classify the sentiment of the given sentence as exactly 'positive' or 'negative
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.255,83,17,"To classify the sentiment of the sentence as exactly 'positive' or 'negative',"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.259,76,17,"To classify the sentiment of the sentence as ""positive"" or ""negative"", I"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.259,96,17,"The sentiment of the sentence is ""positive"". 

The reasons for this classification are"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.257,76,17,"To classify the sentiment of the sentence, I'll analyze the words and phrases used"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.259,86,17,"To classify the sentiment of the sentence as exactly 'positive' or 'negative',"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.26,69,17,"The sentiment of the sentence is ""positive"". 

The word ""enormously"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.258,75,17,"The sentiment of the sentence is ""positive"". 

The word ""packed"" has"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.257,81,17,"The sentiment of the sentence is ""positive"". 

The word ""spellbinding"""
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.26,76,17,"To classify the sentiment of the sentence as ""positive"" or ""negative"", I"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.258,94,17,"The sentiment of the sentence is ""positive"". 

Here's why:

- The"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.259,83,17,"The sentiment of the sentence can be classified as follows:

- Positive: The phrase"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.257,68,17,"To classify the sentiment of the sentence as ""positive"" or ""negative"", I"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.258,90,17,"The sentiment of the sentence is ""positive"". 

The word ""engrossing"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.254,94,17,"To classify the sentiment of the sentence as exactly 'positive' or 'negative',"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.278,104,17,"The sentiment of the sentence is ""positive"".

The sentence expresses a positive opinion about"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.258,83,17,"The sentiment of the sentence can be classified as:

- Positive: The sentence describes"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.261,70,17,"The sentiment of the sentence is ""positive"". 

The word ""instead"" is"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.256,83,17,"The sentiment of the sentence is ""positive"". 

The word ""winning"""
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.26,75,17,"To classify the sentiment of the sentence, I'll analyze the words and phrases used"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.258,85,17,"The sentiment of the sentence is ""positive"". 

The sentence describes Paxton's"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.26,87,17,"The sentiment of the sentence is ""negative"". 

The reasons for this classification are"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.255,76,17,"To classify the sentiment of the sentence as ""positive"" or ""negative"", I"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.257,83,17,"The sentiment of the sentence is ""negative"". 

The reasons for this classification are"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.256,77,17,"To classify the sentiment of the sentence as ""positive"" or ""negative"", I"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.261,85,17,"The sentiment of the sentence is ""negative"". 

The reason for this classification is"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.256,70,17,"To classify the sentiment of the sentence ""an unwise amalgam of broadcast news"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.259,84,17,"The sentiment of the sentence can be classified as follows:

- Positive: The sentence"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.279,106,17,"To classify the sentiment of the sentence as exactly 'positive' or 'negative',"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.277,99,17,"I would classify the sentiment of the sentence as 'negative'. 

The reason for"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.26,81,17,"The sentiment of the sentence is ""positive"".

Here's why:

- The word"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.253,81,17,"The sentiment of the sentence can be classified as follows:

- The word ""eng"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.257,85,17,"The sentiment of the sentence is ""negative"". 

The reason is that the sentence"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.258,87,17,"The sentiment of the sentence is ""negative"". 

Although the sentence starts with """
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.258,73,17,"To classify the sentiment of the sentence as ""positive"" or ""negative"", I"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.256,77,17,"To classify the sentiment of the sentence, I'll analyze the words and phrases used"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.259,75,17,"To classify the sentiment of the sentence as ""positive"" or ""negative"", I"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.275,100,17,"The sentiment of the given sentence can be classified as follows:

- Positive: The"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.261,80,17,"The sentiment of the sentence is ""positive"".

The word ""solid"" is a"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.262,85,17,"Based on the sentence, I would classify the sentiment as 'positive'. Here's"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.266,73,17,"The sentiment of the sentence is ""negative"". 

The reason is that the sentence"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.258,78,17,"The sentiment of the sentence can be classified as positive. 

The word ""faith"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.256,73,17,"To classify the sentiment of the sentence as ""positive"" or ""negative"", I"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.255,75,17,"The sentiment of the sentence is ""negative"". 

The reason is that the sentence"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.26,70,17,"To classify the sentiment of the sentence, I'll analyze the words and phrases used"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.255,82,17,"To classify the sentiment of the sentence, I'll analyze the words and phrases used"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.256,82,17,"The sentiment of the sentence can be classified as follows:

- The word ""del"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.254,81,17,"The sentiment of the sentence is ""negative"". 

The reasons for this classification are"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.255,75,17,"The sentiment of the sentence is ""positive"". 

Here's why:

- The"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.255,81,17,"The sentiment of the sentence is ""positive"". 

The word ""best"" is"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.278,105,17,"The sentiment of the sentence is ""negative"".

The reasons for this classification are:

"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.255,74,17,"To classify the sentiment of the sentence, I'll analyze the words and phrases used"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.258,83,17,"The sentiment of the sentence is ""negative"". 

The reason is that the sentence"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.277,109,17,"The sentiment of the given sentence is ""negative"". 

The reasons for this classification"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.258,71,17,"To classify the sentiment of the sentence, I'll analyze the words and phrases used"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.259,78,17,"I would classify the sentiment of the sentence as 'negative'. 

The sentence describes"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.255,67,17,"The sentiment of the sentence ""too much of the humor falls flat"" is """
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.256,73,17,"To classify the sentiment of the sentence as ""positive"" or ""negative"", I"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.255,84,17,"The sentiment of the sentence is ""negative"". 

The reasons for this classification are"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.256,67,17,"I can classify the sentiment of the sentence as ""positive"". The sentence expresses a"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.256,69,17,"To classify the sentiment of the sentence ""there's no emotional pulse to Solaris"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.262,86,17,"The sentiment of the sentence is ""positive"". 

The sentence is praising the director"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.258,83,17,"The sentiment of the sentence is ""negative"".

The reason is that the sentence starts"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.257,67,17,"To classify the sentiment of the sentence as ""positive"" or ""negative"", I"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.256,80,17,"The sentiment of the sentence is ""negative"".

The word ""grab bag"" is"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.259,89,17,"The sentiment of the sentence is ""negative"". 

The reason for this classification is"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.278,99,17,"The sentiment of the given sentence can be classified as follows:

- Positive: The"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.26,86,17,"The sentiment of the sentence is ""positive"". 

The word ""inspirational"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.254,71,17,"To classify the sentiment of the sentence as ""positive"" or ""negative"", I"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.256,85,17,"I can classify the sentiment of the sentence as follows:

- Positive: The word"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.256,88,17,"I would classify the sentiment of the sentence as 'negative'. 

The words and"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.258,74,17,"The sentiment of the sentence is ""negative"". 

The reason is that the sentence"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.255,78,17,"The sentiment of the sentence is ""positive"".

The reason is that the sentence describes"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.259,67,17,"The sentiment of the sentence ""my thoughts were focused on the characters"" can be"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.258,74,17,"To classify the sentiment of the sentence as ""positive"" or ""negative"", I"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.262,95,17,"The sentiment of the sentence is ""positive"".

Here's why:

* The sentence"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.247,69,17,"To classify the sentiment of the sentence as ""positive"" or ""negative"", I"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.253,76,17,"To classify the sentiment of the sentence as ""positive"" or ""negative"", I"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.257,82,17,"The sentiment of the sentence is ""negative"".

The reason for this classification is that"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.255,70,17,"I can classify the sentiment of the sentence as follows:

 Sentiment: Neutral

"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.257,81,17,"The sentiment of the sentence is ""negative"". 

The reasons for this classification are"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.257,95,17,"The sentiment of the sentence is ""positive"". 

The reason for this classification is"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.253,80,17,"The sentiment of the sentence is ""negative"". 

Here's why:

- The"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.258,77,17,"To classify the sentiment of the sentence as ""positive"" or ""negative"", I"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.256,73,17,"To classify the sentiment of the sentence, I'll analyze the words and phrases used"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.254,69,17,"To classify the sentiment of the sentence ""too slow, too long and too little"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.254,87,17,"I would classify the sentiment of the sentence as 'negative'. 

The reason for"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.258,83,17,"The sentiment of the sentence is ""negative"". 

The sentence expresses disappointment and frustration"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.257,95,17,"To classify the sentiment of the sentence as exactly 'positive' or 'negative',"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.254,75,17,"The sentiment of the sentence is ""positive"".

The word ""out"" in """
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.256,82,17,"To classify the sentiment of the sentence as exactly 'positive' or 'negative',"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.259,71,17,"To classify the sentiment of the sentence, I'll analyze the words and phrases used"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.258,89,17,"The sentiment of the sentence can be classified as follows:

- The word ""cross"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.259,93,17,"The sentiment of the sentence is ""negative"".

The reason for this classification is that"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.246,82,17,"I can classify the sentiment of the sentence as follows:

- The word ""better"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.231,61,17,"To classify the sentiment of the sentence ""cool"" as exactly 'positive' or"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,0,,,0.254,69,17,"To classify the sentiment of the sentence ""it's slow -- very, very slow"
llama-1b,Llama-3,1.0,sst2,zero_shot,43,1,,,0.254,72,17,"The sentiment of the sentence is ""negative"".

The word ""too"" is an"
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.265,121,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.28,114,17,"Based on the sentences, I would classify the sentiments as follows:

1. Sentence"
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.28,112,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.301,146,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.274,123,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.279,130,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.279,121,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.262,116,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.274,112,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.288,120,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.282,111,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.278,125,17,"Based on the sentences, I would classify the sentiments as follows:

1. Sentence"
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.279,129,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.264,116,17,"Based on the sentences, I would classify the sentiments as follows:

1. Sentence"
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.263,120,17,"Based on the sentences, I would classify the sentiments as follows:

1. Sentence"
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.262,120,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.297,134,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.306,161,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.281,135,17,"Based on the sentences provided, I would classify the sentiment as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.272,124,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.263,121,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.27,119,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.282,141,17,"Based on the sentences provided, I would classify the sentiment as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.262,124,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.261,115,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.283,141,17,"Based on the sentences, I would classify the sentiments as follows:

1. The"
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.264,109,17,"Based on the sentences provided, I would classify the sentiments as follows:

1."
llama-1b,Llama-3,1.0,sst2,few_shot,43,0,,,0.264,125,17,"Based on the sentences, I would classify the sentiments as follows:

1. Sentence"
